comment,blacklist_suggestions,overall_quality,factual_correctness,readability,rating_time,warm_up,user_suggestions,action_coherence,linguistic_difference,content_similarity,identical_information,exhaustive_information,story_edit,story_old,grammar,implicit_fact_check,citation_correct,context_realization,false_gender,false_mood,matches_fandom,positive_comment,positive_example,negative_comment,negative_example,implicit_fc_comment,implicit_fc_example,positive_comment_topic,negative_comment_topic,story_id,listvalue,story_group,length,topk,temperature,likelihood_score,hash,version,amount_fallbacks,duration_generation,dur_score,user,date
-1,-1,60,100,75,15:31,0,-1,75,40,90,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,1 - Ausdruck Verb: Der Dienst kann per App verbucht werden,-1,-1,-1,-1,-1,101651,2.0,,,,,,6878bd64112be3fafad029afdf279a02,,2,52.17590618133545,24.981777906417847,50504,2022-08-05 09:26:35
-1,-1,60,100,100,8:38,0,-1,100,40,100,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,1 - Leerzeichenfehler: &quot;Irini&quot; -Mandat2 - geringe sprachliche Unterschiedlichkeit,-1,-1,-1,-1,-1,101572,1.0,,,,,,e450fcfb7c0309ca002493954fab9ea7,,6,24.27439427375793,6.792689085006714,50504,2022-08-05 09:35:14
-1,-1,80,100,50,63:7,1,-1,100,50,90,100,100,-1,-1,100,75,100,-1,100,100,-1,-1,-1,1 Ausdruck statt &quot;im&quot; - in einem Seniorenbereich 2 - Ausdruck&comma; obwohl es in diesem Kontext in Ordnung ist: &quot;Im Nachrichtenmagazin &quot;Spiegel&quot; sagte der Chef des Deutschen Turner-Bundes&quot; statt &quot;dem Spiegel&quot;,-1,-1,-1,-1,-1,101547,1.0,,,,,,72e87835f4861b0ec6656e547ca4ccfe,,4,15.747278213500977,5.663674831390381,40,2022-08-05 10:38:27
-1,-1,10,100,50,13:18,1,-1,75,10,90,100,100,-1,-1,90,75,-1,-1,100,-1,-1,Ein Satz wurde schön umformuliert,Aus Rom&comma; wo die Regierung einige Corona-Einschränkungen am Freitag verlängern wollte&comma; wolle er aber noch neue Signale abwarten,1. Aus einem &quot;müssen&quot; wurde ein &quot;sollten&quot;. Das verändert die Aussage maßgeblich.80% des Textes wurden 1 zu 1 aus dem Input übernommen,1. Tickets sollten überwiegend vorab gebucht werden. (im Input stand &quot;müssen&quot;),-1,-1,-1,-1,101631,2.0,,,,,,42f4b73bd627ae80b829897544514ae5,,0,96.5361511707306,50.00262069702149,89491,2022-08-05 12:03:58
-1,-1,-1,100,100,851:20,1,-1,100,50,70,100,100,-1,-1,90,50,100,-1,100,100,-1,1. Die Sätze die paraphrasiert wurden klingen sehr gut,-1,1. Sprachliche Unterschiedlichkeit: 5/15 Sätzen wurden paraphrasiert2,-1,-1,-1,-1,-1,101652,2.0,,,,,,23d2d10b19e41a97d57c68ebdd77ab2f,,0,72.18679976463318,23.077369451522827,40,2022-08-06 00:40:57
-1,-1,50,100,100,10:32,1,-1,100,50,80,100,100,-1,-1,80,75,90,-1,100,100,-1,1. Teils sehr gute Wortwahl2. Fehlendes Satzzeichen im Input wird in Output korrekt ergänzt,-1,1. Nur circa jeder zweite Satz stellt eine gelungene Paraphrase dar2. In zwei Fällen wurden doppelte Anführungszeichen verwendet,2.  &quot;Da werden wir Mühe haben&comma; alles zu verimpfen.&quot;&quot;,-1,-1,-1,-1,101653,2.0,,,,,,0d9439220e6f772eb98d8f8b94689ad8,,0,56.90285229682922,28.230397939682007,79689,2022-08-06 08:30:21
-1,-1,0,100,100,3:16,1,-1,100,0,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,Output  gleicht Input zu 100%&comma; sowohl in Wortwahl als auch Syntax,-1,-1,-1,-1,-1,101570,1.0,,,,,,216ea742bf2c0a924abd3f5faa7b627f,,0,10.189739227294922,3.187466144561768,79689,2022-08-06 08:33:46
-1,-1,30,100,100,6:13,1,-1,75,40,90,100,100,-1,-1,90,75,100,-1,100,100,-1,-1,-1,1. eine Umstellung des Satzes ergibt inhaltlich keinen Sinn mehr2. In den ersten zwei Dritteln des Textes keine Unterschiede zum Input,1. Demnach sollen die Untersuchungen wiederholt werden&comma; mit der sich die Variante verbreitet&comma; um die Geschwindigkeit zu erfassen,-1,-1,-1,-1,101667,2.0,,,,,,9d1f9470b8f0ac1bdf0345a600bd10fe,,1,29.58272123336792,14.054565906524658,12802,2022-08-06 08:37:33
-1,-1,60,100,100,4:53,1,-1,100,60,100,100,100,-1,-1,80,100,90,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,101578,1.0,,,,,,b165889e47cf3e92d8ddcea6e0f1bb66,,0,13.867639780044556,5.257334470748901,79689,2022-08-06 08:38:48
-1,-1,40,100,75,7:15,1,-1,100,40,100,100,100,-1,-1,100,100,100,-1,100,-1,-1,-1,-1,1. Änderung von &quot;im&quot; zu &quot;in dem&quot; unpassend2. nur in zwei Sätzen gibt es Unterschiede zum Input,1. Man sei derzeit in dem Gespräch mit den Trägern. ,-1,-1,-1,-1,101571,1.0,,,,,,744f4332a10806041b2edeb92fd3c555,,1,9.423940658569336,3.701046705245972,12802,2022-08-06 08:44:50
-1,-1,60,100,75,7:2,1,-1,75,60,90,100,100,-1,-1,90,75,100,-1,100,100,-1,-1,-1,1. Änderung von &quot;ist die Krankheit&quot; zu &quot;zählt zu den Krankheiten&quot; führt zu einem Faktenfehler2. Im ersten Teil des Textes gibt es kaum Unterschiede zum Input,1. Covid-19 zählt zu den Krankheiten&comma; die das Coronavirus Sars-CoV-2 auslösen können,-1,-1,-1,-1,101618,2.0,,,,,,65741643ad04aca079de2230cc75f57f,,0,76.23362040519714,39.87604069709778,12802,2022-08-06 08:51:54
-1,-1,20,100,100,4:0,1,-1,100,40,100,100,100,-1,-1,100,100,100,-1,100,-1,-1,-1,-1,in nur zwei Sätzen gibt es recht kleine Unterschiede zum Input&comma; unter anderem wird hier ein Konjunktiv zum Indikativ geändert,-1,-1,-1,-1,-1,101585,1.0,,,,,,22956adce049e592109d94928930cf7e,,3,12.639197826385498,4.273188829421997,12802,2022-08-06 08:55:56
-1,-1,30,100,75,3:11,0,-1,100,30,90,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,1. Änderung von &quot;eingestellt&quot; zu &quot;gestellt&quot; ist etwas irritierend2. zu wenig Unterschiede zum Input,1. Dazu werde auch die EC-Linie Hamburg-Berlin-Prag gestellt,-1,-1,-1,-1,101581,1.0,,,,,,ec485eed32336fc7dc08dbed06a17bfd,,1,9.38873291015625,3.369516372680664,12802,2022-08-06 09:01:02
-1,-1,0,100,100,6:19,1,-1,100,0,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,Es wurde nur ein halber Satz vom Input abgewandelt. Häufiger&comma; wenn der Input fast komplett übernommen wurde&comma; sind nur 1-2 Sätze in den letzten 4 Sätzen ein bisschen verändert. Zufall?,-1,-1,-1,-1,-1,101530,1.0,,,,,,ff903f1e88f7d8269579a3c6b9f7a45b,,1,9.301181554794312,2.236908197402954,89491,2022-08-06 12:21:42
-1,-1,0,100,75,7:6,1,-1,100,10,90,100,100,-1,-1,80,100,100,-1,100,100,-1,-1,-1,1. Singluar wurde in den Plural versetzt2. Ein Füllwort fehlt.Fast der komplette Input wurde übernommen,1. &quot;(...) zu den alleinigen Rekordweltmeisterinnen. &quot; 2. &quot;Das Trio aus Niederlande (...)&quot;,-1,-1,-1,-1,101674,2.0,,,,,,9b05cb56bd1fa8fb52c8f4586957e6b7,,1,100.41326689720154,48.68265748023987,89491,2022-08-06 12:28:49
-1,-1,70,100,100,3:17,1,-1,100,70,100,100,100,-1,-1,100,100,-1,-1,100,100,-1,Es wurde fast alles schön umformuliert,-1,Am Ende wurde ein bisschen was nicht paraphrasiert,-1,-1,-1,-1,-1,101562,1.0,,,,,,29d1ca0d9f18f36bb6d24cbc018e4e3d,,0,5.454169034957886,2.331206560134888,89491,2022-08-06 12:32:07
-1,-1,20,100,75,17:8,1,-1,75,10,80,100,75,-1,-1,80,50,100,-1,100,100,-1,1. schön umformuliert,1. &quot;Woelki sicherte zu&comma; dass dies &quot;nicht der Endpunkt&comma; sondern der Ausgangspunkt für weitere Aufklärung sein&quot; werde.&quot;,1. ein Personalpronomen fehlt2. Leerzeichen fehlt3. aus einem &quot;ließ erklären&quot; wurde ein &quot;hatte erklärt&quot;&comma; kleiner&comma; feiner Unterschied4. Das Begründete wurde zum Grund für eine Tat,1. &quot;(...) erklärte jetzt.&quot; 2. &quot; (...) einzulösen:Wir (...)&quot; 3. &quot;Westpfahl Spilker Wastl hatte dagegen erklärt (...)&quot; 4. &quot;Grund seien die Auswahl und Anonymisierungen  (...)&quot;,-1,-1,-1,-1,101616,2.0,,,,,,5cfadd4dec7fe0f1c2ee67ab5ac0aa7e,,2,96.46235370635986,42.79685115814209,89491,2022-08-06 12:49:16
