,comment,blacklist_suggestions,story_coherence,readability,rating_time,warm_up,user_suggestions,story_edit,story_old,implicit_fact_check,context_realization,false_gender,false_mood,topic_met,matches_style_tone,spelling_and_grammar,info_consistency,matches_fandom,positive_comment,positive_example,negative_comment,negative_example,implicit_fc_comment,implicit_fc_example,positive_comment_topic,negative_comment_topic,story_id,listvalue,story_group,length,topk,temperature,likelihood_score,hash,version,amount_fallbacks,duration_generation,dur_score,user,date,avg_rating
25,-1,-1,5,5,5:43,0,-1,-1,-1,-1,-1,-1,-1,5,5,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101085,1,,,,,,30,,,,,12807,2022-08-04 11:07:22,4.833333333333333
26,-1,-1,5,5,6:1,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101406,6,,,,,,351,,,,,12807,2022-08-04 11:13:26,5.0
27,-1,-1,5,5,4:51,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101318,5,,,,,,263,,,,,12807,2022-08-04 11:18:19,5.0
28,-1,-1,5,5,7:13,0,-1,-1,-1,-1,-1,-1,-1,4,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101153,2,,,,,,98,,,,,12807,2022-08-04 11:25:34,4.833333333333333
29,-1,-1,5,5,5:58,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101210,3,,,,,,155,,,,,12807,2022-08-04 11:31:35,5.0
30,-1,-1,4,5,3:19,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101069,1,,,,,,14,,,,,12807,2022-08-04 11:34:56,4.833333333333333
31,-1,-1,5,5,6:40,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101252,4,,,,,,197,,,,,12807,2022-08-04 11:41:38,5.0
32,-1,-1,5,5,10:27,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101361,6,,,,,,306,,,,,12807,2022-08-04 11:52:07,5.0
33,-1,-1,4,5,12:22,0,-1,-1,-1,-1,-1,-1,-1,4,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101261,4,,,,,,206,,,,,12807,2022-08-04 12:04:31,4.666666666666667
34,-1,-1,4,5,9:19,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101111,1,,,,,,56,,,,,12807,2022-08-04 12:13:51,4.833333333333333
35,-1,-1,5,4,7:21,0,-1,-1,-1,-1,-1,-1,-1,5,5,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101321,5,,,,,,266,,,,,12807,2022-08-04 12:21:14,4.666666666666667
36,-1,-1,5,5,9:55,0,-1,-1,-1,-1,-1,-1,-1,5,5,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101194,3,,,,,,139,,,,,12807,2022-08-04 12:31:11,4.833333333333333
37,-1,-1,4,4,4:45,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101140,2,,,,,,85,,,,,12807,2022-08-04 12:35:59,4.666666666666667
38,-1,-1,4,5,6:27,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101208,3,,,,,,153,,,,,12807,2022-08-04 12:42:27,4.833333333333333
39,-1,-1,5,5,6:46,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101335,5,,,,,,280,,,,,12807,2022-08-04 12:49:15,5.0
40,-1,-1,4,4,8:14,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101113,1,,,,,,58,,,,,12807,2022-08-04 12:57:32,4.666666666666667
41,-1,-1,5,5,8:0,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101379,6,,,,,,324,,,,,12807,2022-08-04 13:05:34,5.0
42,-1,-1,5,5,3:50,0,-1,-1,-1,-1,-1,-1,-1,4,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101150,2,,,,,,95,,,,,12807,2022-08-04 13:09:26,4.833333333333333
43,-1,-1,5,5,4:41,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101245,4,,,,,,190,,,,,12807,2022-08-04 13:14:08,5.0
44,-1,-1,4,4,5:33,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101168,2,,,,,,113,,,,,12807,2022-08-04 13:19:43,4.666666666666667
45,-1,-1,4,5,5:41,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101237,4,,,,,,182,,,,,12807,2022-08-04 13:25:26,4.833333333333333
46,-1,-1,5,4,9:27,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101414,6,,,,,,359,,,,,12807,2022-08-04 13:34:55,4.833333333333333
47,-1,-1,5,5,6:5,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101189,3,,,,,,134,,,,,12807,2022-08-04 13:41:02,5.0
48,-1,-1,4,5,2:59,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101354,5,,,,,,299,,,,,12807,2022-08-04 13:44:02,4.833333333333333
49,-1,-1,5,4,2:57,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101095,1,,,,,,40,,,,,12807,2022-08-04 13:47:01,4.833333333333333
50,-1,-1,4,5,5:26,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101381,6,,,,,,326,,,,,12807,2022-08-04 13:52:29,4.833333333333333
51,-1,-1,5,5,2:19,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101301,5,,,,,,246,,,,,12807,2022-08-04 13:54:50,5.0
52,-1,-1,5,5,6:11,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101285,4,,,,,,230,,,,,12807,2022-08-04 14:01:03,5.0
53,-1,-1,4,4,7:17,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101098,1,,,,,,43,,,,,12807,2022-08-04 14:08:22,4.666666666666667
54,-1,-1,5,5,5:5,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101154,2,,,,,,99,,,,,12807,2022-08-04 14:13:29,5.0
55,-1,-1,5,5,11:58,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101223,3,,,,,,168,,,,,12807,2022-08-04 14:25:37,5.0
56,-1,-1,5,5,4:23,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101337,5,,,,,,282,,,,,12807,2022-08-04 14:30:02,5.0
57,-1,-1,5,5,10:45,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101190,3,,,,,,135,,,,,12807,2022-08-04 14:40:48,5.0
58,-1,-1,4,5,6:15,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101066,1,,,,,,11,,,,,12807,2022-08-04 14:47:05,4.833333333333333
59,-1,-1,5,5,4:26,0,-1,-1,-1,-1,-1,-1,-1,5,5,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101377,6,,,,,,322,,,,,12807,2022-08-04 14:51:33,4.833333333333333
60,-1,-1,5,4,5:12,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101128,2,,,,,,73,,,,,12807,2022-08-04 14:56:47,4.833333333333333
61,-1,-1,5,5,5:10,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101239,4,,,,,,184,,,,,12807,2022-08-04 15:01:59,5.0
62,-1,-1,5,5,8:17,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101255,4,,,,,,200,,,,,12807,2022-08-04 15:10:18,5.0
63,-1,-1,5,5,7:38,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101380,6,,,,,,325,,,,,12807,2022-08-04 15:17:59,5.0
64,-1,-1,4,5,7:54,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101355,5,,,,,,300,,,,,12807,2022-08-04 15:25:55,4.833333333333333
65,-1,-1,5,5,8:38,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101225,3,,,,,,170,,,,,12807,2022-08-04 15:34:35,5.0
66,-1,-1,4,5,0:40,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101130,2,,,,,,75,,,,,12807,2022-08-04 15:42:03,4.833333333333333
67,-1,-1,5,4,15:16,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101089,1,,,,,,34,,,,,12807,2022-08-04 15:57:20,4.833333333333333
68,-1,-1,5,5,2:4,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101109,1,,,,,,54,,,,,12807,2022-08-04 16:13:55,5.0
69,-1,-1,5,5,10:39,0,-1,-1,-1,-1,-1,-1,-1,5,5,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101174,2,,,,,,119,,,,,12807,2022-08-04 16:24:35,4.833333333333333
70,-1,-1,5,5,7:14,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101372,6,,,,,,317,,,,,12807,2022-08-04 16:31:51,5.0
71,-1,-1,5,5,9:8,0,-1,-1,-1,-1,-1,-1,-1,5,5,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101277,4,,,,,,222,,,,,12807,2022-08-04 16:41:06,4.833333333333333
72,-1,-1,5,5,9:58,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101209,3,,,,,,154,,,,,12807,2022-08-04 16:51:06,5.0
73,-1,-1,5,5,5:50,0,-1,-1,-1,-1,-1,-1,-1,5,5,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101317,5,,,,,,262,,,,,12807,2022-08-04 16:56:58,4.833333333333333
74,-1,-1,5,4,7:28,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101169,2,,,,,,114,,,,,12807,2022-08-04 17:04:28,4.833333333333333
75,-1,-1,5,5,4:0,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101362,6,,,,,,307,,,,,12807,2022-08-04 17:08:31,5.0
76,-1,-1,5,5,4:41,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101181,3,,,,,,126,,,,,12807,2022-08-04 17:13:14,5.0
77,-1,-1,5,5,5:6,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101344,5,,,,,,289,,,,,12807,2022-08-04 17:18:21,5.0
78,-1,-1,5,5,12:1,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101254,4,,,,,,199,,,,,12807,2022-08-04 17:30:24,5.0
79,-1,-1,5,5,5:3,0,-1,-1,-1,-1,-1,-1,-1,4,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101096,1,,,,,,41,,,,,12807,2022-08-04 17:35:28,4.833333333333333
80,-1,-1,5,4,5:49,1,-1,-1,-1,-1,-1,-1,-1,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101141,2,,,,,,86,,,,,12806,2022-08-05 11:59:28,3.8333333333333335
81,Mit Überschrift,-1,5,4,5:49,1,-1,-1,-1,-1,-1,-1,-1,5,5,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101183,3,,,,,,128,,,,,12806,2022-08-05 12:05:18,4.666666666666667
82,-1,-1,5,4,4:34,1,-1,-1,-1,-1,-1,-1,-1,5,5,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101068,1,,,,,,13,,,,,12806,2022-08-05 12:09:53,4.666666666666667
83,-1,-1,5,4,6:4,1,-1,-1,-1,-1,-1,-1,-1,5,4,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101255,4,,,,,,200,,,,,12806,2022-08-05 12:15:58,4.666666666666667
84,-1,-1,4,4,3:36,0,-1,-1,-1,-1,-1,-1,-1,5,4,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101360,6,,,,,,305,,,,,12806,2022-08-05 12:19:35,4.5
85,-1,-1,5,3,4:42,0,-1,-1,-1,-1,-1,-1,-1,5,2,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101332,5,,,,,,277,,,,,12806,2022-08-05 12:24:18,4.166666666666667
86,-1,-1,4,4,5:12,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101220,3,,,,,,165,,,,,12806,2022-08-05 12:29:31,4.666666666666667
87,-1,-1,5,4,6:10,0,-1,-1,-1,-1,-1,-1,-1,5,5,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101341,5,,,,,,286,,,,,12806,2022-08-05 12:35:42,4.666666666666667
88,-1,-1,5,4,5:15,0,-1,-1,-1,-1,-1,-1,-1,5,3,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101381,6,,,,,,326,,,,,12806,2022-08-05 12:40:59,4.5
89,-1,-1,5,4,2:58,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101062,1,,,,,,7,,,,,12806,2022-08-05 12:43:58,4.833333333333333
90,-1,-1,5,4,4:53,0,-1,-1,-1,-1,-1,-1,-1,5,4,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101278,4,,,,,,223,,,,,12806,2022-08-05 12:48:52,4.666666666666667
91,-1,-1,4,4,3:32,1,-1,-1,-1,-1,-1,-1,-1,4,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101153,2,,,,,,98,,,,,12806,2022-08-05 13:52:01,4.5
92,Mit Nennung des Themas,-1,5,4,5:29,1,-1,-1,-1,-1,-1,-1,-1,5,3,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101338,5,,,,,,283,,,,,12806,2022-08-05 13:57:32,4.5
93,Beginn wirkt  - vor allem wegen dem „it´s“ -  etwas  unzusammenhängend und nur im Kontext  mit den nachfolgenden Satz  gut verständlich,-1,3,4,7:37,1,-1,-1,-1,-1,-1,-1,-1,5,5,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101136,2,,,,,,81,,,,,12806,2022-08-05 14:05:10,4.333333333333333
94,Mit Überschrift bzw. Nennung des Themas,-1,5,5,5:6,1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101268,4,,,,,,213,,,,,12806,2022-08-05 14:10:17,5.0
95,-1,-1,5,4,6:23,0,-1,-1,-1,-1,-1,-1,-1,5,4,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101391,6,,,,,,336,,,,,12806,2022-08-05 14:16:41,4.666666666666667
96,-1,-1,5,4,3:19,0,-1,-1,-1,-1,-1,-1,-1,5,4,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101224,3,,,,,,169,,,,,12806,2022-08-05 14:20:01,4.666666666666667
97,Sehr direkt,-1,5,4,4:32,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101061,1,,,,,,6,,,,,12806,2022-08-05 14:24:34,4.833333333333333
98,-1,-1,4,4,8:40,0,-1,-1,-1,-1,-1,-1,-1,5,3,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101171,2,,,,,,116,,,,,12806,2022-08-05 14:33:15,4.333333333333333
99,-1,-1,5,4,5:9,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101367,6,,,,,,312,,,,,12806,2022-08-05 14:38:26,4.833333333333333
100,-1,-1,5,4,3:17,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101099,1,,,,,,44,,,,,12806,2022-08-05 14:41:44,3.8333333333333335
101,-1,-1,5,4,5:26,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101348,5,,,,,,293,,,,,12806,2022-08-05 14:47:11,4.833333333333333
102,Mit der Nennung des Monats als Überschrift,-1,-1,-1,6:56,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101198,3,,,,,,143,,,,,12806,2022-08-05 14:54:08,-1.0
103,Mit Überschrift,-1,5,4,8:18,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101280,4,,,,,,225,,,,,12806,2022-08-05 15:02:27,4.833333333333333
104,-1,-1,5,5,2:18,1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101123,2,,,,,,68,,,,,12805,2022-08-05 15:21:56,5.0
105,-1,-1,5,5,0:30,1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101389,6,,,,,,334,,,,,12805,2022-08-05 15:22:27,5.0
106,-1,-1,5,5,1:14,1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101186,3,,,,,,131,,,,,12805,2022-08-05 15:23:42,5.0
107,-1,-1,5,5,0:52,1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101277,4,,,,,,222,,,,,12805,2022-08-05 15:24:36,5.0
108,Too short?,-1,4,5,2:26,0,-1,-1,-1,-1,-1,-1,-1,4,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101113,1,,,,,,58,,,,,12805,2022-08-05 15:27:04,4.666666666666667
109,-1,-1,5,5,0:28,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101333,5,,,,,,278,,,,,12805,2022-08-05 15:27:34,5.0
110,-1,-1,5,5,0:42,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101366,6,,,,,,311,,,,,12805,2022-08-05 15:28:17,5.0
111,-1,-1,5,5,0:22,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101308,5,,,,,,253,,,,,12805,2022-08-05 15:28:41,5.0
112,-1,-1,5,5,2:27,0,-1,-1,-1,-1,-1,-1,-1,5,5,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101161,2,,,,,,106,,,,,12805,2022-08-05 15:31:09,4.833333333333333
113,-1,-1,5,5,0:46,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101091,1,,,,,,36,,,,,12805,2022-08-05 15:31:57,5.0
114,-1,-1,5,5,1:7,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101211,3,,,,,,156,,,,,12805,2022-08-05 15:33:06,5.0
115,-1,-1,5,5,2:14,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101280,4,,,,,,225,,,,,12805,2022-08-05 15:35:21,5.0
116,-1,-1,5,5,0:33,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101303,5,,,,,,248,,,,,12805,2022-08-05 15:35:56,5.0
117,-1,-1,5,5,0:46,0,-1,-1,-1,-1,-1,-1,-1,3,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101290,4,,,,,,235,,,,,12805,2022-08-05 15:36:43,4.666666666666667
118,-1,-1,5,5,1:5,0,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,101365,6,,,,,,310,,,,,12805,2022-08-05 15:37:50,5.0
