comment,blacklist_suggestions,overall_quality,factual_correctness,readability,rating_time,warm_up,user_suggestions,action_coherence,linguistic_difference,content_similarity,identical_information,exhaustive_information,story_edit,story_old,grammar,implicit_fact_check,citation_correct,context_realization,false_gender,false_mood,matches_fandom,positive_comment,positive_example,negative_comment,negative_example,implicit_fc_comment,implicit_fc_example,positive_comment_topic,negative_comment_topic,story_id,listvalue,story_group,length,topk,temperature,likelihood_score,hash,version,amount_fallbacks,duration_generation,dur_score,user,date
-1,-1,60,100,75,4:50,1,-1,100,60,90,100,100,-1,-1,70,100,90,-1,100,100,-1,-1,-1,1. &quot;beim Freitag&quot; statt &quot;am Freitag&quot;2. Wiederholung eines Zitats nur ohne Anführungszeichen,1. erklärte ein Opel-Sprecher beim Freitag in Rüsselsheim.; 2. &quot;Dies umfasst auch eine zukunftsgerechte Kostenstruktur in diesem Bereich.&quot; Dies umfasst auch eine zukunftsgerechte Kostenstruktur in diesem Bereich. ,-1,-1,-1,-1,103371,2,,,,,,835b4fb3888a5765ed2f7d8cdf5267e1,,0,2.116.486.167.907.710,5.316.545.009.613.030,12802,2022-08-27 10:17:10
-1,-1,60,100,50,8:2,1,-1,100,70,90,100,100,-1,-1,90,75,100,-1,100,100,-1,-1,-1,Faktenfehler: Das Land setzt den Impfstoff ein&comma; hier steht&comma; es könne für ihn sorgen,1. Ungarns südlicher Nachbar Serbien ist ein EU-Kandidatenland&comma; das schon seit Wochen für Sputnik V und Sinopharm sorgen kann,-1,-1,-1,-1,103406,3,,,,,,1d47b927a59d9387dd6a59427c9d7204,,0,3.755.744.743.347.160,1.664.678.931.236.260,12802,2022-08-27 10:25:14
-1,-1,50,100,100,3:18,0,-1,100,60,100,100,100,-1,-1,80,100,100,-1,100,-1,-1,-1,-1,1. &quot;von&quot; fehlt2. falscher Einsatz des Konjunktivs,1. Der norwegische König Harald V. (83) muss sich weiter einer Operation am Bein erholen.; 2. Die Ärzte empfahlen demnach&comma; Harald absolviere noch weitere Reha-Einheiten&comma; ehe er zu seinen dienstlichen Pflichten zurückkehre,-1,-1,-1,-1,103468,4,,,,,,360d1000afca67def6b8ef724f7dd8a1,,0,14.606.658.935.546.800,30.031.051.635.742.100,12802,2022-08-27 10:28:49
-1,-1,70,100,100,7:56,1,-1,100,60,80,100,100,-1,-1,100,75,100,-1,100,100,-1,-1,-1,Impliziter Fact-Check: Aus &comma;&comma;volljährigem Profi&quot; wird &comma;&comma;vollem Profi&quot;. ,Zuletzt gelang ihm als erstem noch nicht volljährigem Profi sein fünfter Bundesliga-Treffer. -> Als erstem noch nicht vollem Profi gelang ihm zuletzt der fünfte Bundesliga-Treffer. ,-1,-1,-1,-1,103338,1,,,,,,2abf4125b9713e0f429d7cbbf058116b,,1,2.943.949.604.034.420,10.002.971.172.332.700,79689,2022-08-27 13:50:11
-1,-1,50,100,100,7:32,1,-1,100,40,80,100,100,-1,-1,100,75,100,-1,100,100,-1,-1,-1,Impliziter Fact-Check: Durch die Abänderung der Syntax kommt es zu einem faktischen Fehler, Das Ergebnis der von den Familien Porsche und Piëch kontrollierten Porsche SE (PSE) hängt im Wesentlichen davon ab&comma; wie die Geschäfte der Volkswagen AG laufen.  -> Wie die Geschäfte der Volkswagen AG weitergehen&comma; hängt im Wesentlichen vom Ergebnis der von den Familien Porsche und Piëch kontrollierten Porsche SE (PSE) ab. ,-1,-1,-1,-1,103458,4,,,,,,61bd54e65a53f140723758565c74b8a4,,0,20.615.512.371.063.200,5.175.765.752.792.350,79689,2022-08-27 13:57:44
-1,-1,70,100,75,22:41,1,-1,100,60,100,100,100,-1,-1,100,100,100,-1,100,100,-1,Sprachliche Unterschiedlichkeit: Syntax wurde in fast allen Sätzen abgeändert&comma; die Wortwahl in circa jedem zweiten Satz,-1,Ein nicht ganz optimaler Ausdruck , Dadurch hätte zum Beispiel die Deutsche Telekom bessere Karten in diesem Markt.  -> Zum Beispiel die Deutsche Telekom hätte dadurch bessere Karten im Bereich,-1,-1,-1,-1,103309,1,,,,,,4e46ecd9892e2f84beff714d4424e52a,,0,3.420.247.435.569.760,10.124.632.358.551.000,79689,2022-08-27 14:20:26
-1,-1,80,75,100,4:32,1,-1,100,90,80,100,100,-1,-1,100,100,100,-1,100,100,-1,Sprachliche Unterschiedlichkeit,-1,Expliziter Fact-Check: Ein Fehler numerischer Natur, Die Kinder wurden in ein Krankenhaus gebracht. -> Das Kind wurde in ein Krankenhaus gebracht. ,-1,-1,-1,-1,103373,2,,,,,,0b568e3c20e3702dcb34bff0f688adc6,,0,1.428.531.789.779.660,4.265.516.757.965.080,79689,2022-08-27 14:24:59
-1,-1,80,100,100,5:44,0,-1,100,70,90,100,100,-1,-1,100,100,100,-1,100,100,-1,Sprachliche Unterschiedlichkeit ,-1,-1,-1,-1,-1,-1,-1,103435,3,,,,,,ea929bdab5932f8bac21cd005611de6d,,0,18.785.200.595.855.700,805.248.236.656.189,79689,2022-08-27 14:30:45
-1,-1,50,100,100,3:40,0,-1,100,50,100,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103484,4,,,,,,20c92a5779725f987422f06246295c4b,,0,20.120.182.752.609.200,64.798.362.255.096.400,79689,2022-08-27 14:34:36
-1,-1,70,100,100,10:36,0,-1,100,70,90,100,100,-1,-1,80,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103355,2,,,,,,943e22dbb8ffc70e2b8e3bed94795b6a,,0,6.909.671.115.875.240,4.197.308.158.874.510,79689,2022-08-27 14:45:13
-1,-1,60,100,75,9:3,0,-1,100,60,70,100,100,-1,-1,100,50,100,-1,100,100,-1,-1,-1,Impliziter Fact-Check,Das Landgericht Freiburg und das Oberlandesgericht Karlsruhe hatten die Pferdebesitzerin und ihre Haftpflichtversicherung an den Folgekosten beteiligen wollen. -> Eigentlich wollten sich das Landgericht Freiburg und das Oberlandesgericht Karlsruhe an den Folgekosten der Pferdebesitzerin und deren Haftpflichtversicherung beteiligen lassen. ,-1,-1,-1,-1,103317,1,,,,,,3e9c1cde74e514402ee13adae506f981,,0,4.215.117.335.319.510,1.351.008.915.901.180,79689,2022-08-27 14:54:17
-1,-1,60,100,100,15:40,0,-1,100,60,80,100,100,-1,-1,100,75,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103448,3,,,,,,b0e182ae58d7067de5954d21c1ef8b64,,0,25.991.455.793.380.700,65.821.852.684.021,79689,2022-08-27 15:10:16
-1,-1,50,100,100,20:50,0,-1,100,40,100,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103463,4,,,,,,4cb7ab376ebb199db3c81bf0c8fa2cb0,,1,10.385.011.672.973.600,15.229.742.527.008.000,79689,2022-08-27 15:31:07
-1,-1,90,100,75,4:27,0,-1,100,80,100,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103326,1,,,,,,7c0f0e2d973611885e09cf83aee0c54d,,0,2.549.562.668.800.350,7.345.610.618.591.300,79689,2022-08-27 15:35:35
-1,-1,60,100,50,11:26,1,-1,75,70,100,100,100,-1,-1,80,100,100,-1,100,100,-1,viele Umstellungen,-1,mehrere Ausdruck Fehler,An dem Vorhaben beteiligen sich neben Lübeck auch Frankfurt am Main&comma; Zürich&comma; Nida in Litauen und Kilchberg in der Schweiz&comma; die voraussichtlich im Herbst 2021 eingeweiht werden sollen. ,-1,-1,-1,-1,103311,1,,,,,,d846a61b18bc210d3aee237b8bfaf565,,0,16.228.057.622.909.500,6.690.727.233.886.710,70828,2022-08-28 08:13:48
-1,-1,70,100,100,5:25,1,-1,100,80,100,100,100,-1,-1,100,100,100,-1,100,-1,-1,viele Satzumstellungen,-1,-1,-1,-1,-1,-1,-1,103408,3,,,,,,61bd54e65a53f140723758565c74b8a4,,0,20.615.512.371.063.200,5.175.765.752.792.350,12802,2022-08-28 08:18:19
-1,-1,60,100,75,10:49,1,-1,50,80,80,100,100,-1,-1,50,75,100,-1,100,100,-1,-1,-1,1. viele Fehler im ersten Satz: &quot;durch Bankgeldern&quot; statt &quot;von Bankgeldern&quot;&comma; Satzstellung funktioniert nicht&comma; &quot;Nach&quot; ist mitten im Satz groß geschrieben2. Faktenfehler: der Bezug ist genau andersherum; der Zusammenbruch führte zur Beantragung des Rettungspakets,1. Der wegen Unterschlagung durch Bankgeldern verurteilte ehemalige Direktor des Internationalen Währungsfonds (IWF) Nach Medienberichten in Spanien kommt Rodrigo Rato nach über zwei Jahren hinter Gittern vorzeitig auf freien Fuß.; 2. Dass Spanien ein europäisches Rettungspaket über 41 Milliarden Euro beantragte&comma; führte zum Beinahe-Zusammenbruch,-1,-1,-1,-1,103305,1,,,,,,943e22dbb8ffc70e2b8e3bed94795b6a,,0,6.909.671.115.875.240,4.197.308.158.874.510,12802,2022-08-28 08:29:10
-1,-1,70,100,75,17:54,1,-1,100,60,90,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,inhaltlicher Fehler,Input: Anwohner riefen die Polizei. Die Beamten suchten den Mann&comma; der weitergefahren war&comma; und fanden ihn in einem Nachbarort in seiner Wohnung.  Output: Die Anwohner alarmierten die Polizei. Dort entdeckten die Beamten den weiterfahrenden Mann und fanden ihn in einem Nachbarort in seiner Wohnung. ,-1,-1,-1,-1,103382,2,,,,,,e34b5add0975e3fc17b656ac7cadf3b3,,1,20.305.316.925.048.800,66.835.784.912.109.300,70828,2022-08-28 08:31:43
-1,-1,60,100,100,3:32,1,-1,100,60,100,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103496,4,,,,,,1a010c1e19aacc582114da886492e547,,0,20.072.131.872.177.100,7.530.823.469.161.980,12802,2022-08-28 08:32:43
-1,-1,60,100,50,9:58,1,-1,100,70,80,100,100,-1,-1,70,75,100,-1,100,-1,-1,-1,-1,1. Doppelpunkt nach Komma und vor öffnender Klammer&comma; Abkürzung wurde nicht genau übernommen (zusätzlicher Doppelpunkt&comma; Leerzeichen vor und nach /&comma; &quot;u. a.&quot; nur halb abgekürzt)2. Faktenfehler: Plural &quot;Kinder&quot; --> es wurde nur ein Kind verletzt3. &quot;dürfen&quot; durch &quot;können&quot; ersetzt: passt inhaltlich nicht,1. [...] veröffentlicht wurden. : (Az.: VI ZR 210 / 18 unter.a.); 2. Wie schwer die Kinder verletzt wurden&comma; geht aus den Beschlüssen nicht hervor.; 3. Und auch die Eigentümerin des Pferdes&comma; die den Hänger abgestellt hatte&comma; hätte sich nicht einfach so entfernen können. ,-1,-1,-1,-1,103367,2,,,,,,3e9c1cde74e514402ee13adae506f981,,0,4.215.117.335.319.510,1.351.008.915.901.180,12802,2022-08-28 08:42:43
-1,-1,70,100,75,5:8,0,-1,100,70,90,100,100,-1,-1,80,100,100,-1,100,100,-1,-1,-1,1. Satzumstellung klingt inhaltlich unpassend/missverständlich,1. Der Literaturnobelpreisträger Thomas Mann (1875 – 1955) und seine Familie soll Teil eines geplanten Denkmals mit einem Straßenschild und einer Straßenlaterne aus Lübeck werden,-1,-1,-1,-1,103411,3,,,,,,91f09429f898c4eabdff8f55dfa4323a,,0,1.652.642.035.484.310,69.203.715.324.401.800,12802,2022-08-28 08:47:53
-1,-1,30,100,100,4:54,0,-1,100,30,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103477,4,,,,,,2bd398794b0f11835beab8e7476e054d,,0,23.693.490.505.218.500,8.653.732.538.223.260,12802,2022-08-28 08:52:49
-1,-1,60,100,75,3:15,0,-1,100,70,90,100,75,-1,-1,70,100,100,-1,100,100,-1,-1,-1,1. Satzstellung funktioniert nicht&comma; Bezug stimmt nicht,1. An dem Vorhaben beteiligen sich neben Lübeck auch Frankfurt am Main&comma; Zürich&comma; Nida in Litauen und Kilchberg in der Schweiz&comma; die voraussichtlich im Herbst 2021 eingeweiht werden sollen. ,-1,-1,-1,-1,103311,1,,,,,,d846a61b18bc210d3aee237b8bfaf565,,0,16.228.057.622.909.500,6.690.727.233.886.710,12802,2022-08-28 08:56:37
-1,-1,70,100,75,30:55,1,-1,100,70,100,100,100,-1,-1,100,100,100,-1,100,100,-1,gute Umstellungen,Input:Der VfL Bochum bleibt in der 2. Fußball-Bundesliga auf Aufstiegskurs. Output:Der VfL Bochum bleibt Spitzenreiter in der 2. Fußball-Bundesliga. ,-1,-1,-1,-1,-1,-1,103485,4,,,,,,ea929bdab5932f8bac21cd005611de6d,,0,18.785.200.595.855.700,805.248.236.656.189,70828,2022-08-28 09:02:39
-1,-1,60,100,100,11:57,0,-1,100,60,100,100,100,-1,-1,80,100,100,-1,100,100,-1,-1,-1,1. ungewöhnliche Satzstellung,1. Es seien die Warnmeldungen zurückgerufen worden,-1,-1,-1,-1,103357,2,,,,,,f31803536578d528100d6243d4f3a565,,0,2.237.511.134.147.640,7.767.229.080.200.190,12802,2022-08-28 09:08:36
-1,-1,60,100,25,20:30,1,-1,75,70,90,100,100,-1,-1,80,75,100,-1,100,100,-1,-1,-1,viele Ausdruck Fehler,Input: C&A soll nun die Miete für den April plus Zinsen nachzahlen.  Output: Für den April mit Zinsen soll C&A nun die Miete nachzahlen,-1,-1,-1,-1,103328,1,,,,,,bd0f77f637e7c617c30076fba3a983ff,,0,419.080.810.546.875,12.378.146.886.825.500,70828,2022-08-28 09:23:10
-1,-1,80,100,75,15:13,0,-1,100,70,100,100,100,-1,-1,100,100,100,-1,100,100,-1,keine Fehler,-1,-1,-1,-1,-1,-1,-1,103397,2,,,,,,49baa6c26bcfe4de445d447fa2293614,,0,27.730.281.114.578.200,8.684.114.694.595.330,70828,2022-08-28 09:38:29
-1,-1,80,100,100,20:38,0,-1,100,70,100,100,100,-1,-1,90,100,100,-1,100,100,-1,keine inhaltlichen Fehler,-1,ein Grammatik Fehler,der Champions League und dem DFB-Pokal&comma; erklärte Borussia. Mönchengladbachs Trainer vom Freitag. ,-1,-1,-1,-1,103420,3,,,,,,5a9a9f9389297d9f0aeefb59b86bd24f,,0,1.947.611.713.409.420,5.000.561.237.335.200,70828,2022-08-28 09:59:08
-1,-1,80,100,100,15:38,0,-1,100,70,90,100,100,-1,-1,100,75,100,-1,100,100,-1,keine sprachlichen Fehler,-1,Ein inhaltlicher Fehler,Input:  Im Herbst war der Rückstand auf das Vorjahr aber noch deutlich größer.  Output:  Dennoch blieb der Rückstand auf das Vorjahr im Herbst deutlich größer. ,-1,-1,-1,-1,103358,2,,,,,,52c5aa0cded4199ab5a7fae92919ab4f,,0,20.784.112.691.879.200,5.371.869.802.474.970,70828,2022-08-28 10:14:47
-1,-1,90,100,50,1:46,1,-1,100,70,90,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103307,1,,,,,,f31803536578d528100d6243d4f3a565,,0,2.237.511.134.147.640,7.767.229.080.200.190,50504,2022-08-28 12:09:17
-1,-1,100,100,100,1:25,1,-1,100,60,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103421,3,,,,,,29b13171b849659c4fe39cdf45bb312e,,0,21.414.807.081.222.500,5.503.124.475.479.120,50504,2022-08-28 12:10:44
-1,-1,60,100,50,2:0,1,-1,100,40,90,100,100,-1,-1,70,100,100,-1,100,100,-1,-1,-1,1. Leerzeichenfehler (zwei mal im Text),2. &quot;Spiegel&quot; -Bericht ,-1,-1,-1,-1,103462,4,,,,,,57b2a61908a0fd34bbb84542ba1e4eba,,0,16.950.450.658.798.200,3.574.756.145.477.290,50504,2022-08-28 12:12:46
-1,-1,70,100,100,25:5,1,-1,100,30,100,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,1. doppeltes Leerzeichen2. Input nicht ideal&comma; da fast nur aus einer Aufzählung an Zitaten besteht,1. Hansi Flick.&quot;&quot;,-1,-1,-1,-1,103313,1,,,,,,a389bafb207f9a8bc87e3519c60dadff,,1,10.344.878.911.972.000,15.571.606.159.210.200,50504,2022-08-28 12:37:53
-1,-1,60,100,25,2:10,0,-1,100,50,80,100,100,-1,-1,90,75,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103398,2,,,,,,55104918fc5a50e54daab0ed533896d7,,0,2.576.025.652.885.430,6.437.494.277.954.100,50504,2022-08-28 12:40:07
-1,-1,70,100,50,2:16,0,-1,100,50,90,100,100,-1,-1,80,75,100,-1,-1,-1,-1,-1,-1,1. Genus2. Modus,1. Einer von ihnen 2. überprüft werden sollte,-1,-1,-1,-1,103473,4,,,,,,9ba334ee315cf652808ca391970f6950,,0,14.508.471.488.952.600,4.429.626.703.262.320,50504,2022-08-28 12:42:33
-1,-1,70,100,75,15:42,0,-1,100,40,90,100,100,-1,-1,80,100,100,-1,100,100,-1,-1,-1,1. willkürlicher Punkt und falsche Präposition ,1. Borussia. Mönchengladbachs Trainer vom Freitag,-1,-1,-1,-1,103420,3,,,,,,5a9a9f9389297d9f0aeefb59b86bd24f,,0,1.947.611.713.409.420,5.000.561.237.335.200,50504,2022-08-28 12:58:17
-1,-1,60,100,100,8:39,0,-1,100,40,90,100,75,-1,-1,60,100,100,-1,100,-1,-1,-1,-1,1. Modus ,1. sollte bei der 39. Ausgabe,-1,-1,-1,-1,103342,1,,,,,,16afe9cb7a013f5219f699deabc2229c,,0,1.790.044.331.550.590,5.116.887.092.590.330,50504,2022-08-28 13:06:58
-1,-1,60,100,25,1:34,0,-1,75,50,90,100,75,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103364,2,,,,,,9885f2c182a1c447731d6dbc333f3515,,0,2.465.803.074.836.730,8.514.565.229.415.890,50504,2022-08-28 13:08:33
-1,-1,60,100,50,1:46,0,-1,100,40,80,100,100,-1,-1,90,75,100,-1,100,100,-1,-1,-1,1. Ausdruck zu passiv+2. Fehlender Plural,1. dadurch töten zu können. 2. Das Kind wurde in ein Krankenhaus gebracht. ,-1,-1,-1,-1,103373,2,,,,,,0b568e3c20e3702dcb34bff0f688adc6,,0,1.428.531.789.779.660,4.265.516.757.965.080,50504,2022-08-28 13:10:21
-1,-1,50,100,25,16:58,0,-1,100,50,90,100,75,-1,-1,50,100,100,-1,100,100,-1,-1,-1,1. Wiederholung2. Präposition,1. genannt – genannt. 2.  für alle Mieter umlegen,-1,-1,-1,-1,103409,3,,,,,,a2a77eafd8286b82ca47e8bd6ee49589,,0,3.441.619.873.046.870,1.028.192.663.192.740,50504,2022-08-28 13:27:20
-1,-1,50,100,50,7:31,0,-1,50,50,80,100,100,-1,-1,70,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103347,1,,,,,,49baa6c26bcfe4de445d447fa2293614,,0,27.730.281.114.578.200,8.684.114.694.595.330,50504,2022-08-28 13:34:53
-1,-1,80,100,75,7:41,0,-1,100,50,90,100,75,-1,-1,90,75,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103461,4,,,,,,91f09429f898c4eabdff8f55dfa4323a,,0,1.652.642.035.484.310,69.203.715.324.401.800,50504,2022-08-28 14:25:22
-1,-1,70,100,75,1:33,0,-1,100,40,90,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103430,3,,,,,,1147e02bf6147265dbb4f22dfefb1952,,0,3.610.711.646.080.010,11.063.414.335.250.800,50504,2022-08-28 14:26:57
-1,-1,80,100,100,3:43,0,-1,100,40,100,100,100,-1,-1,80,100,100,-1,100,100,-1,-1,-1,1. erneut zwei mal im Text doppeltes Leerzeichen,-1,-1,-1,-1,-1,103334,1,,,,,,73873784d491a20a71ce412d939eb3f5,,0,19.931.979.179.382.300,63.035.500.049.591.000,50504,2022-08-28 16:07:26
-1,-1,70,100,75,1:21,0,-1,100,40,90,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,1. Präposition fehlt2. Wiederholung,1. sich weiter einer Operation 2. Dort bekommt er physiotherapeutische Behandlungen dort. ,-1,-1,-1,-1,103368,2,,,,,,57947c41924ef98c110840cacc95e09c,,0,14.658.462.047.576.900,3.026.707.172.393.790,50504,2022-08-28 16:08:48
-1,-1,70,100,100,1:5,0,-1,100,50,90,100,100,-1,-1,80,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103482,4,,,,,,81c149467f64f008c002d76dfaed1590,,1,20.547.637.939.453.100,6.847.646.951.675.410,50504,2022-08-28 16:09:54
-1,-1,90,100,75,0:48,0,-1,100,40,100,100,100,-1,-1,100,100,100,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,103496,4,,,,,,1a010c1e19aacc582114da886492e547,,0,20.072.131.872.177.100,7.530.823.469.161.980,50504,2022-08-28 16:10:44
-1,-1,60,100,50,1:45,0,-1,100,40,90,100,100,-1,-1,90,100,100,-1,100,100,-1,-1,-1,1. Satzstellung 2. Ausdruck &quot;ergab&quot; statt &quot;gab&quot; und Großschreibung nach Eigennamen,1. Sie kann an diesem Freitag nicht gemeinsam mit Martin Nörl in der Mixed-Staffel an den Start gehen&comma; weil sich Jana Fischer bei den Titelkämpfen im schwedischen Idre Fjäll im Einzelevent eine leichte Gehirnerschütterung zugezogen hat. 2. Das ergab Snowboard Germany Wenige Stunden vor Beginn bekannt. ,-1,-1,-1,-1,103315,1,,,,,,06ff5c0b5a788bc2a54aa0df41e2ccb6,,1,25.488.728.284.835.800,11.495.389.699.935.900,50504,2022-08-28 16:12:34
-1,-1,60,100,75,2:25,0,-1,100,50,90,100,100,-1,-1,70,100,100,-1,100,100,-1,-1,-1,1. wieder Präpositionsfehler an derselben Stelle sogar2. Indirekte Rede fehlerhaft,1. zum Freitag 2. Wenn dir ein anderer Verein&comma; einen Spieler oder einen Trainer wegholt&comma; könne man natürlich auch einen Groll haben. ,-1,-1,-1,-1,103370,2,,,,,,4230f8da11d19478aff15775a7c96005,,0,19.405.778.646.469.100,4.962.627.649.307.250,50504,2022-08-28 16:15:00
